Datum;Uhrzeit;Deutschland/Luxemburg[€/MWh];∅ Anrainer DE/LU[€/MWh];Belgien[€/MWh];Dänemark 1[€/MWh];Dänemark 2[€/MWh];Frankreich[€/MWh];Niederlande[€/MWh];Norwegen 2[€/MWh];Österreich[€/MWh];Polen[€/MWh];Schweden 4[€/MWh];Schweiz[€/MWh];Tschechien[€/MWh];DE/AT/LU[€/MWh];Italien (Nord)[€/MWh];Slowenien[€/MWh];Ungarn[€/MWh]
28.01.2022;11:00;220,07;195,47;230,01;148,09;143,79;270;219,9;143,79;236,7;120,18;143,79;273,87;220,07;-;270;270;261,24
28.01.2022;12:00;214,74;189,43;221,26;147,52;147,52;256,79;210,38;143,24;228,97;119,13;143,24;250,96;214,74;-;256,79;256,79;256,79
28.01.2022;13:00;231,6;192,48;233,83;146,73;146,73;246,02;230,1;142,48;236,47;120,36;142,48;240,49;231,6;-;246,02;236,47;246,02
28.01.2022;14:00;233,67;190,97;233,67;146,52;146,52;233,67;233,67;142,27;233,67;120,01;142,27;234,69;233,67;-;242,91;233,67;251,78
28.01.2022;15:00;237,08;195,19;237,08;155,79;155,79;237,08;237,08;143,14;237,08;120,38;143,14;243,43;237,08;-;272,64;272,64;272,64
28.01.2022;16:00;237,92;200,66;237,92;176,68;176,68;237,92;237,92;148,82;237,92;120,59;148,82;246,1;237,92;-;290;290;290
28.01.2022;17:00;260;224,08;260;238,05;238,05;260;260;150,17;260;120,11;150,17;268,29;260;-;295,32;288,1;316,5
28.01.2022;18:00;255,6;225,34;250,34;248,47;248,47;266,07;248,47;147,47;257,98;119,43;147,47;289;255,6;-;330;257,98;289,93
28.01.2022;19:00;222,37;197,21;203,4;186,61;186,61;260,08;196,64;142,07;230,97;120,04;142,07;278,46;222,37;-;300,63;230,97;269,48
28.01.2022;20:00;222,74;185,95;209;136,92;136,92;250;213,22;136,92;229,92;120,07;136,92;252,78;222,74;-;250;238;252
28.01.2022;21:00;177,8;172,41;209,78;136,36;136,36;238,88;177,8;136,36;198,69;115,98;136,36;232,17;177,8;-;242,74;242,74;226,64
28.01.2022;22:00;148,98;166,02;197,86;130,54;130,54;229,05;184,6;132,24;175,65;142,25;130,54;223,94;148,98;-;232,13;175,65;229,45
28.01.2022;23:00;123,36;138,58;176,98;79,9;79,9;217,99;144,9;124,76;155;123,36;79,9;218,31;123,36;-;217,99;155;156,75
29.01.2022;00:00;130,25;130,02;100,78;110,93;25,72;228,06;180;125,89;152,23;126,93;25,72;223,66;130,25;-;231,7;152,23;152,23
29.01.2022;01:00;115,01;116,95;102,5;105,99;15,34;216,52;122,95;119,02;140,69;115,01;15,34;218,03;115,01;-;224,83;140,69;140,69
29.01.2022;02:00;105,64;108,48;117,31;69,95;14,62;199,56;113,12;109,02;132;105,64;14,62;211,75;105,64;-;216,53;132;132
29.01.2022;03:00;77,57;103,74;100;67,18;14,06;204,94;77;80,05;147,72;110,09;14,06;211;115,01;-;212,62;147,72;147,72
29.01.2022;04:00;43,95;93,03;89,3;25,58;13,83;202,12;29,42;45,36;163,08;112,96;13,83;207,79;120,01;-;212;163,08;163,08
29.01.2022;05:00;79,07;98,42;100;17,66;13,61;196,98;59,84;46,85;170,05;114,7;13,61;208,09;141,21;-;215,13;170,05;214,86
29.01.2022;06:00;32,94;112,01;72,36;27,42;13,85;208,12;71,01;68,73;226,91;126,98;13,85;214,47;188,44;-;234,05;234,05;227,82
29.01.2022;07:00;85,64;135,63;155,58;67,24;14,13;224,53;95,98;92,91;220,1;147,26;14,13;239,98;220,1;-;248,39;248,39;249,91
29.01.2022;08:00;85,18;139,06;169,05;45,47;14,59;238,74;201,5;114,99;170,06;145,66;14,59;244,95;170,06;-;267,88;267,88;267,88
29.01.2022;09:00;101,13;147,45;154,12;39,27;15,25;235,88;211;114,54;220;150,44;15,25;246,19;220;-;250,12;250,12;256,22
29.01.2022;10:00;88,51;148,86;191,21;34,93;17,19;236,02;201,4;116,25;219,95;150,37;17,19;233,04;219,95;-;236,02;236,02;235,99
29.01.2022;11:00;118,32;131,03;125;30,35;17,62;220,87;200,1;122,11;170,05;146,58;17,62;220,94;170,05;-;220,87;220,87;246,4
29.01.2022;12:00;101,02;118,19;70,44;25,64;17,93;217,41;179,9;119,91;170,06;134,52;17,93;211,83;134,52;-;217,41;217,41;232,45
29.01.2022;13:00;85,64;106,52;11,38;67,28;17,51;212,19;122,81;118,88;131,35;131,35;17,51;210,07;131,35;-;212,19;212,19;225,31
29.01.2022;14:00;105,59;121,63;79,71;105,59;17,23;206,99;172;119,44;160,1;122,34;17,23;214,91;122,34;-;206,99;206,99;246,4
29.01.2022;15:00;100,01;125,33;87,39;100,01;17,87;181,97;183,2;120,56;163,1;142,3;17,87;222,03;142,3;-;223,2;223,2;280,98
29.01.2022;16:00;108,14;134,09;146,6;108,14;18,98;180,84;199,9;121,29;150;142,3;18,98;237,99;150;-;243;243;298,67
29.01.2022;17:00;118,75;159,3;220;118,75;118,75;187,57;245;122,55;175,04;134,7;40,08;255,16;134,7;-;285;285;302,71
29.01.2022;18:00;123,02;163,23;200;123,02;123,02;247;272;125,98;170,04;127;23,99;256,47;127;-;330,04;330,04;300,09
29.01.2022;19:00;101,19;141,9;106,67;101,19;101,19;263,03;189,9;119,22;146,32;130,22;15,88;257,1;130,22;-;331;331;297,53
29.01.2022;20:00;84,47;128,63;54,6;84,47;84,47;251,14;234;117,77;123,09;101,29;14,68;248,08;101,29;-;280;280;280
29.01.2022;21:00;51,62;114,05;48,06;51,62;51,62;232,26;219;117,6;94,97;96,64;14;233,79;94,97;-;249,1;249,1;249,1
29.01.2022;22:00;88,81;113,72;50,47;88,81;88,81;233,66;140,1;113,94;119,88;88,81;13,03;224,57;88,81;-;233,66;233,66;233,66
29.01.2022;23:00;79,63;116,34;146,6;79,63;79,63;227,12;113,39;109,77;131,69;79,63;11,92;220,74;79,63;-;227,12;137,69;220,01
30.01.2022;00:00;2,3;99,16;130,1;10,49;10,49;227,12;49,9;111,47;170,04;58,13;10,49;226,13;86,39;-;227,12;227,12;202,19
30.01.2022;01:00;4,49;98,55;138,98;4,6;4,6;220,58;99,95;103,26;154,93;44,78;4,6;221,37;86,39;-;220,58;220,58;154,93
30.01.2022;02:00;10,08;98,61;136,79;10,08;10,03;216;96,29;99,47;149,66;34,93;10,03;219,37;102,06;-;216;216;149,66
30.01.2022;03:00;10,01;96,37;135,67;10,01;10,01;207,63;104,9;101,98;133,65;31,96;10,01;219,32;94,98;-;207,63;207,63;133,65
30.01.2022;04:00;10,15;94,19;133,82;10,15;10,15;206,5;99,9;100,54;119,82;34,71;10,15;218,39;92;-;206,5;206,5;119,82
30.01.2022;05:00;11,37;99,25;139,8;11,37;11,1;211,34;109,76;106,25;114,39;42,99;11,1;219,31;114,39;-;211,34;211,34;114,39
30.01.2022;06:00;3,73;98,92;141,44;4,01;4,01;214;114,93;111,25;109,29;53,3;4,01;222,64;109,29;-;214;214;109,29
30.01.2022;07:00;9,95;103,19;150;9,95;9,95;223;150;112,31;92,68;58,86;9,95;225,71;92,68;-;223;223;92,68
30.01.2022;08:00;11,09;120,62;201,2;11,09;11,09;218;201,2;114,09;125,2;72,87;11,09;235,76;125,2;-;218;218;125,2
30.01.2022;09:00;11,98;136,68;229;11,98;11,98;229;224;116,56;170,01;88,91;11,98;240,06;170,01;-;223,62;223,62;170,01
30.01.2022;10:00;11,09;117,8;223,53;11,09;11,09;223,53;188,6;119,82;94,01;92,83;11,09;226,19;94,01;-;215,82;215,82;94,01
30.01.2022;11:00;11,78;112,54;146,5;11,78;11,78;231,2;146,5;119,84;121,11;92,05;11,78;224,32;121,11;-;206;206;121,11
30.01.2022;12:00;10;112,37;200;10;10;234,89;160;119,79;89,44;89,44;10;223,04;89,44;-;200;200;89,44
30.01.2022;13:00;10;110,53;180,4;10;10;221,86;180,4;119,25;88,45;88,45;10;218,56;88,45;-;195,14;195,14;88,45
30.01.2022;14:00;11,69;114,23;201,2;11,69;11,69;214,01;201,2;119,82;90,06;90,06;11,69;215,09;90,06;-;197,94;197,94;90,06
30.01.2022;15:00;14,04;125,68;209,03;14,04;14,04;209,03;209,03;120,41;140,93;91,76;14,04;219,22;140,93;-;209,03;209,03;140,93
30.01.2022;16:00;60,06;144,82;216,9;60,06;44,42;220;216,9;123,56;166,81;99,09;44,42;234;166,81;-;220;220;224,77
30.01.2022;17:00;171,74;174,71;238,77;128,85;82,82;229;300;131,79;190;95,27;82,82;252,47;190;-;229;229;297,62
30.01.2022;18:00;158,07;188,63;298,42;154,2;94,95;261,5;297;137,78;187,72;97,77;94,95;262,9;187,72;-;261,5;261,5;275,02
30.01.2022;19:00;163,37;173,02;238,92;163,37;85,6;263,39;187,8;140,42;191,11;97,81;85,6;258,04;191,11;-;263,39;263,39;239,32
30.01.2022;20:00;157,94;161,8;220,76;157,94;60,08;234,05;201,2;141,78;179,18;92,94;60,08;252,56;179,18;-;234,05;234,05;215,56
30.01.2022;21:00;158,13;160,87;201,49;146,42;80,69;224,9;200,1;142,17;177,63;98,62;80,69;241,83;175;-;224,9;224,9;177,63
30.01.2022;22:00;159,94;153,11;190;147,05;81,45;221,26;157,46;142,79;177,11;90,7;81,45;224,99;170;-;221,26;221,26;177,11
30.01.2022;23:00;144,21;146,1;172,87;144,21;144,21;203,38;144,36;139,74;160,78;79,26;55,35;218,77;144,21;-;203,38;203,38;160,78
31.01.2022;00:00;122,16;137,04;139,39;122,16;122,16;208,74;160,03;136,58;148,01;86,4;50,39;211,44;122,16;-;208,74;148,01;148,01
31.01.2022;01:00;110,17;126,74;146,5;110,17;110,17;199,88;110,17;132,74;138,04;80,07;48,33;207,94;110,17;-;199,88;138,04;138,04
31.01.2022;02:00;105,3;122,34;118,63;105,3;105,3;193,43;124;128,1;131,63;79,77;55,89;198,37;105,3;-;193,43;131,63;131,63
31.01.2022;03:00;100;113;105,71;100;100;152,33;100;121,65;115,67;89;60,09;198,58;100;-;193,21;115,67;115,67
31.01.2022;04:00;100,13;110,72;100,13;100,13;100,13;100,13;100,13;122,07;100,13;97,73;97,73;199,43;100,13;-;194;100,13;100,13
31.01.2022;05:00;135,4;141,33;135,4;135,4;135,4;135,4;135,4;132,85;135,4;129,74;132,85;211,41;135,4;-;200,95;180;150,71
31.01.2022;06:00;185,14;185,06;176,81;180,1;185,14;193,09;180,1;143,29;186,83;185,14;180;239,99;185,14;-;228;228;186,83
31.01.2022;07:00;240;228,83;240;240;240;240;240;150,16;240;190,82;234,24;261,93;240;-;243,4;243,4;269,97
31.01.2022;08:00;248,92;247,55;247,44;243,1;248,92;251,24;243,1;235,32;249,45;249,45;242,95;262,62;249,45;-;259,72;259,72;269,98
31.01.2022;09:00;251,92;252,24;251,92;251,92;251,92;251,92;251,92;243,86;251,92;259,91;245,87;261,54;251,92;-;253,9;253,9;259,91
31.01.2022;10:00;248,08;248,07;248,08;248,08;248,08;248,08;248,08;240,14;248,08;248,08;242,13;261,87;248,08;-;248,08;248,08;248,08
31.01.2022;11:00;243,42;241,61;243;237,58;243,42;243,21;237,58;229,98;243,42;243,42;237,58;255,08;243,42;-;252,97;252,97;243,42
31.01.2022;12:00;238,11;235,13;237,52;230;238,11;237,81;230;222,64;238,11;238,11;230;246;238,11;-;238,11;238,11;238,11
31.01.2022;13:00;221,52;222,38;220,41;202,68;221,52;221,57;202,68;190,29;237,8;250,86;216,2;244,38;237,8;-;237,8;237,8;237,8
31.01.2022;14:00;206,28;212,5;205,73;195,61;206,28;207,22;195,61;150,82;233,94;257,92;197,54;252,93;233,94;-;240,23;240,23;257,92
31.01.2022;15:00;191,75;209,6;191,87;190,95;191,75;193,81;190,95;149,3;233,99;282,93;190,95;255,06;233,99;-;245,9;245,9;282,93
31.01.2022;16:00;193,54;210,07;193,64;192,92;193,54;195,13;192,92;149,6;226,53;287,01;193,24;259,72;226,53;-;253,9;253,9;287,01
31.01.2022;17:00;240,67;239;240,67;240,67;240,67;240,67;240,67;149,14;240,67;294,56;240,67;259,98;240,67;-;259,11;259,11;294,56
31.01.2022;18:00;253,93;244,62;253,74;247,84;253,93;253,8;247,84;148,02;253,89;269,97;247,84;260,03;253,93;-;270;270;269,97
31.01.2022;19:00;240,4;232,44;259,34;218,65;240,4;260;218,65;147,67;245,15;245,15;218,65;258,05;245,15;-;260;260;252,74
31.01.2022;20:00;231,59;216,59;220;174,98;231,59;252,22;219,07;147,53;236,03;236,03;174,98;254,07;236,03;-;252,22;252,22;236,03
31.01.2022;21:00;212,96;201,51;228,31;169,12;212,96;223,07;200,1;148,77;215,5;195,36;169,12;241,38;212,96;-;228;228;251,09
31.01.2022;22:00;201,96;194,1;228,97;151,25;201,96;218,69;200,1;146,87;206,13;201,96;151,25;225,95;201,96;-;222,99;222,99;244,23
31.01.2022;23:00;161,51;175,65;225,4;146,43;161,51;202,01;201,2;142,18;172,17;163,67;142,18;211,68;163,67;-;204,8;185,19;176,46
01.02.2022;00:00;160,15;172,6;200;140,75;140,75;208,4;225,1;140,75;175,62;160,15;140,75;206,21;160,15;-;208,4;185,08;175,62
01.02.2022;01:00;154,54;163,96;181,74;138,99;138,99;192,62;200,8;138,99;166,73;150,12;138,99;201,07;154,54;-;194,87;166,73;166,73
01.02.2022;02:00;156,24;161,95;181,97;135,51;135,51;194,16;195;135,51;174;141,42;135,51;196,67;156,24;-;194,16;174;174
01.02.2022;03:00;155,17;157,32;176,21;130,83;130,83;186,1;179,9;134,74;174,04;139,24;130,83;192,66;155,17;-;186,1;174,04;174,04
01.02.2022;04:00;165,13;156,5;167,54;137,54;137,54;169,97;164,8;137,54;169;141,23;137,54;193,72;165,13;-;185,52;185,52;169
01.02.2022;05:00;163,01;161,67;172,13;143,44;143,44;181;162,19;143,44;168,78;152,25;143,44;205,28;163,01;-;195,53;195,53;181,62
01.02.2022;06:00;206,15;186,27;202,06;147,41;147,41;213,49;201;145,67;220,02;192,45;147,41;225,9;206,15;-;241,56;241,56;220,02
01.02.2022;07:00;239,17;232,95;247,67;233,43;233,43;251,89;238;219,95;242,7;174,26;233,43;248,56;239,17;-;269,9;269,9;242,7
01.02.2022;08:00;243,72;242,97;241,6;243,72;243,72;257,15;243,97;236,17;246,98;213,95;243,72;258,01;243,72;-;290;290;246,98
01.02.2022;09:00;213;225,6;264;180,37;207,89;246,61;262;171,41;230;230;207,89;251,38;230;-;280;280;230
01.02.2022;10:00;209,94;209,14;253,57;164,73;204,91;235,51;225;147,66;218,52;184,25;204,91;242,92;218,52;-;273,13;273,13;218,52
01.02.2022;11:00;172,81;194,48;255,5;136,89;168,66;225,66;222;145,22;201,97;174,07;168,66;238,73;201,97;-;261,5;261,5;201,97
01.02.2022;12:00;143,7;183,54;237;141,86;142,52;232,11;186;142,52;201,83;161,36;142,52;229,34;201,83;-;232,11;232,11;201,83
01.02.2022;13:00;137,69;180,18;214,59;137,52;137,69;190,02;200;138,7;220,03;161,15;138,7;223,5;220,03;-;232,11;232,11;220,03
01.02.2022;14:00;130,9;169,87;172,4;130,9;130,9;191,09;180;134,12;210,03;149,18;134,12;225,79;210,03;-;256,99;256,99;210,03
01.02.2022;15:00;126,42;168,33;163,95;126,42;126,42;171,89;176,4;131,43;220,1;148,97;131,43;234,52;220,1;-;271,05;271,05;220,1
01.02.2022;16:00;124,2;177,81;214,6;124,2;124,2;190,96;180;130,29;234,93;151,01;130,29;240,52;234,93;-;291,2;291,2;234,93
01.02.2022;17:00;127,37;180,18;176,4;127,37;127,37;216,88;176,4;131,45;246,91;149,5;131,45;251,35;246,91;-;300,1;300,1;246,91
01.02.2022;18:00;129,95;193,04;283,46;129,95;129,95;245,01;200;133,15;246,98;121,87;133,15;252,99;246,98;-;297,61;297,61;246,98
01.02.2022;19:00;121,63;178,4;157;121,63;121,63;253;189,9;126,48;246,95;120,96;126,48;251,38;246,95;-;286,25;286,25;252,25
01.02.2022;20:00;101,03;172,34;202,26;101,03;101,03;251,87;184,07;123,83;232,99;120,87;103,51;241,26;232,99;-;254,46;254,46;238,69
01.02.2022;21:00;84,66;151,06;164,91;84,66;84,66;215,51;149,9;123,96;210,31;107,71;84,66;225,12;210,31;-;235;235;216,89
01.02.2022;22:00;84,61;141,7;157,61;84,61;84,61;207,14;137;120,45;174,08;118,88;84,61;215,64;174,08;-;228,11;228,11;221,96
01.02.2022;23:00;54,74;122,21;143,67;54,74;54,74;202,3;121,44;117,56;145,02;102,26;54,74;204,11;143,78;-;211,32;211,32;192,09
02.02.2022;00:00;35,54;117,41;128,01;35,54;35,54;184,75;116,03;112,31;162,74;109,6;36,41;207,86;162,74;-;194,24;194,24;177,34
02.02.2022;01:00;11,84;110,11;118,31;11,84;11,84;178,69;110;110,99;164,94;109,6;29,56;200,45;164,94;-;186,97;164,94;171,99
02.02.2022;02:00;10,05;103,07;95,21;10,05;10,05;170,1;95,21;104,96;155,92;109,05;29,73;197,6;155,92;-;185,14;155,92;168,39
02.02.2022;03:00;10,36;100,51;97,53;10,36;10,36;168,08;97,53;105,11;140,97;109,58;31,06;194,04;140,97;-;184;140,97;168,39
02.02.2022;04:00;20,03;108,3;110;20,03;20,03;169,53;108,09;111,66;156,29;110,53;33,33;195,54;156,29;-;185,52;156,29;185,52
02.02.2022;05:00;67,31;127,21;134,73;67,31;67,31;174,97;121,06;117,19;164,05;113,61;68,96;206,12;164,05;-;194,92;194,92;226,06
02.02.2022;06:00;105,03;153,58;161,6;105,03;105,03;182;161,6;125,74;176,08;132,88;125,74;237,6;176,08;-;203,53;203,53;253,67
02.02.2022;07:00;136,92;175,15;196,9;136,92;136,92;220,72;177;136,77;204,75;122,67;136,92;252,33;204,75;-;235,7;235,7;355,4
02.02.2022;08:00;150,15;184,15;201;150,15;150,15;223,5;196,74;141,29;210,05;139,58;150,15;253,02;210,05;-;260,1;260,1;364,07
02.02.2022;09:00;136,14;182,32;196,89;136,14;136,14;229,64;187,26;140,2;215,87;153,64;140,2;253,67;215,87;-;240;240;313,95
02.02.2022;10:00;134,6;182,12;193,78;134,6;134,6;229,78;190;138,9;220,08;151,52;138,9;251,04;220,08;-;229,78;229,78;292,82
02.02.2022;11:00;135,71;173,43;191,42;135,71;135,71;213,94;199,94;139,48;176,02;153,71;139,48;246,3;176,02;-;213,94;213,94;278,33
02.02.2022;12:00;133,1;167,11;181,19;133,1;133,1;207,77;170;137,08;174,04;153,69;137,08;237,12;174,04;-;207,77;207,77;280
02.02.2022;13:00;138,92;165,4;183,66;138,7;138,92;198,66;180,1;138,92;159,37;154,12;138,92;228,68;159,37;-;198,66;198,66;249,93
02.02.2022;14:00;155,13;170,13;180,2;146,28;151,4;193,94;173,13;142,03;168,37;154,25;151,4;242,11;168,37;-;205,42;205,42;265,02
02.02.2022;15:00;193,09;185,41;193,09;148,46;188,46;193,09;193,09;144,16;193,09;156;188,46;248,55;193,09;-;209,02;209,02;259,63
02.02.2022;16:00;201,53;191,99;201,53;150,97;196,69;201,53;201,53;146,59;201,53;158,8;196,69;254,45;201,53;-;229,2;229,2;267,48
02.02.2022;17:00;238,01;226,79;238,01;238,01;238,01;238,01;238,01;149,46;238,01;189,74;238,01;251,45;238,01;-;252,1;252,1;284,4
02.02.2022;18:00;266,9;246,71;266,9;266,9;266,9;266,9;266,9;149,55;266,9;169,28;266,9;259,8;266,9;-;266,9;266,9;276,02
02.02.2022;19:00;265;243,88;265;258,64;258,64;265;265;150,15;265;169,95;258,64;261,63;265;-;265;265;265
02.02.2022;20:00;237;221,76;237;231,31;231,31;237;237;150,49;237;157,06;231,31;252,91;237;-;237;237;246,67
02.02.2022;21:00;203,47;190,39;202,52;187,4;187,4;203;187,4;158,09;203,47;132,23;187,4;241,86;203,47;-;205,01;205,01;227,57
02.02.2022;22:00;195,21;183,27;195,65;168,55;168,55;198,66;194,75;154,96;196,32;154,22;154,96;234,18;195,21;-;198,66;198,66;237,92
02.02.2022;23:00;184,26;169,49;185;146,83;146,83;190,1;183,48;142,57;186,14;142,02;142,57;214,54;184,26;-;190,1;186,14;191,59
03.02.2022;00:00;156,98;156,97;173,43;141,11;141,11;188,96;155,66;137,02;167,1;137,02;137,02;191,27;156,98;-;188,96;167,1;181,93
03.02.2022;01:00;159,06;154,35;160,87;139,95;139,95;181,56;154,6;135,89;165,82;136,06;135,89;188,23;159,06;-;181,56;165,82;165,82
03.02.2022;02:00;159,33;153,32;161,12;138,81;138,81;181,56;154,7;134,78;166,01;134,78;134,78;181,82;159,33;-;181,56;166,01;166,01
03.02.2022;03:00;157,56;151,38;158,58;138,9;138,9;170,26;154,9;134,87;161,38;134,87;134,87;180,1;157,56;-;177,43;161,38;161,38
03.02.2022;04:00;158,81;151,58;158,81;141,07;141,07;158,81;158,81;136,98;158,81;136,98;136,98;180,23;158,81;-;178,99;158,81;158,81
03.02.2022;05:00;162,92;155,86;158,49;142,5;142,5;171,84;159,86;138,37;165,1;141,51;141,51;189,81;162,92;-;184,39;165,1;193,1
03.02.2022;06:00;192,17;182,25;189;182,26;187,56;193,21;164,9;142,76;192,31;163,99;187,56;209,05;192,17;-;198,28;192,31;205,1
03.02.2022;07:00;209,91;202,84;199,42;191,6;212,62;232,74;191,6;164,74;215,2;168,06;212,62;232,74;209,91;-;232,74;232,74;252,17
03.02.2022;08:00;226,97;224,16;205,45;215,01;226,97;246;215,01;208,13;232,9;222,56;226,97;239,77;226,97;-;246;232,9;244,25
03.02.2022;09:00;223,33;217,63;219,43;216,8;223,33;231,79;216,8;162,27;225,32;217,66;223,33;233,91;223,33;-;231,79;225,32;225,32
03.02.2022;10:00;213,26;209,38;213,26;213,26;213,26;213,26;213,26;152;213,26;213,26;213,26;231,81;213,26;-;213,26;213,26;213,26
03.02.2022;11:00;209;205,28;209;209;209;209;209;152,86;209;209;209;224,19;209;-;209;209;209
03.02.2022;12:00;194,85;192,72;195;191;194,85;199,1;191;151,51;195,95;195,95;194,85;214,78;195,95;-;199,1;195,95;195,95
03.02.2022;13:00;191,46;189,51;190,53;188,99;191,46;192,68;188,99;151,17;192,68;192,68;191,46;211,27;192,68;-;192,68;192,68;192,68
03.02.2022;14:00;196,97;193,68;194,88;194,9;194,9;197,25;194,9;152,84;198,28;196,97;194,9;213,72;196,97;-;198,28;198,28;198,28
03.02.2022;15:00;209,67;197,34;207;170,61;204,64;207,92;170,61;152,33;209,67;209,67;204,64;223,95;209,67;-;209,67;209,67;215,03
03.02.2022;16:00;207,61;200,79;205,72;180,1;202,62;207,4;180,1;156,47;226,62;207,61;202,62;231,77;207,61;-;239,91;239,91;226,62
03.02.2022;17:00;224,15;219,17;224,15;224,15;224,15;224,15;224,15;153,98;224,15;224,15;224,15;239,58;224,15;-;274,99;274,99;259,2
03.02.2022;18:00;237,78;229,34;237,69;236,41;236,41;237,72;236,41;147,53;237,76;222,61;236,41;255,98;237,78;-;275,56;274,99;275,56
03.02.2022;19:00;224,96;200,41;216,53;164,95;164,95;245,68;179,21;142,58;229,46;222,61;164,95;248,63;224,96;-;265;265;273,16
03.02.2022;20:00;209,53;184,9;198,12;142,51;142,51;240;179,23;138,38;216,27;196,23;138,38;232,78;209,53;-;240;240;245,69
03.02.2022;21:00;186,82;168,92;179,6;139,36;139,36;212,67;179,6;135,32;193,75;142,75;135,32;213,54;186,82;-;212,67;212,67;218,59
03.02.2022;22:00;187,24;170,89;196,31;136,89;136,89;204,88;186,81;132,92;192,83;164,12;132,92;207,95;187,24;-;204,88;204,88;225,9
03.02.2022;23:00;145,05;151,48;171,99;127,26;127,26;194,74;149,9;126,92;160,8;145,05;119,92;197,44;145,05;-;194,74;194,74;212,38
04.02.2022;00:00;138,71;148,75;181,64;122,08;122,08;189,1;179,6;124,99;155,23;138,71;94,07;190,06;138,71;-;189,1;189,1;189,1
04.02.2022;01:00;128;135,57;156,18;118,53;118,53;181,32;127,7;122,07;145,97;128;75,87;189,09;128;-;181,32;181,32;167,96
04.02.2022;02:00;126,17;130,59;154,42;116,29;116,29;179,34;126,24;119,76;150;126,17;33,81;188,05;126,17;-;179,34;179,34;159,15
04.02.2022;03:00;127,69;128,06;148,51;115,26;115,26;167,44;130,44;118,7;150,09;127,69;20,21;187,35;127,69;-;179,34;179,34;160,18
04.02.2022;04:00;124,27;125,83;140,36;114,82;114,82;156,09;125,82;118,25;160,02;124,27;16,89;188,56;124,27;-;181,2;181,2;181,2
04.02.2022;05:00;120,37;129,2;141,03;113,79;113,79;160,92;121,94;117,19;160,07;138,5;23,97;191,54;138,5;-;190,4;190,4;205,01
04.02.2022;06:00;151,45;154,82;162,12;112,04;112,04;174,82;151,12;123,1;220;165,16;55,02;207,55;220;-;220;253;220,02
04.02.2022;07:00;192,43;177,39;204,92;128,56;128,56;217,03;192;128,56;223,91;145,89;128,56;229,35;223,91;-;250,26;274,99;289,11
04.02.2022;08:00;219,12;185,59;220,72;129,69;129,69;222,31;219,05;129,69;223,95;179,21;129,69;233,59;223,95;-;288,18;288,18;296,04
04.02.2022;09:00;169,66;186;212,69;125,45;125,45;227,87;231,95;129,2;225;196,68;115,46;231,27;225;-;311,3;311,3;243,14
04.02.2022;10:00;133,05;180,08;228,97;125,2;125,2;220,72;210;128,94;225,54;188,05;77,47;225,23;225,54;-;288,6;288,6;225,54
04.02.2022;11:00;133;171,79;191,31;133;133;193,8;216,1;129,14;220,45;194,4;32,8;225,25;220,45;-;276,57;276,57;220,45
04.02.2022;12:00;131,04;164,86;175,28;131,04;131,04;190;200;126,98;214,93;193,45;29,91;205,95;214,93;-;221,7;240;214,93
04.02.2022;13:00;120,57;156,37;162,81;120,57;120,57;175,08;191,18;124,43;214,99;178,04;14,28;203,08;214,99;-;214,99;240;214,99
04.02.2022;14:00;117,45;154,84;161,54;117,45;117,45;179,95;175,93;121,21;215;176,21;14,37;209,09;215;-;221,7;240;215
04.02.2022;15:00;117,81;154,96;146,61;117,81;112,5;174,54;176;121,58;225;148,44;36,04;221,01;225;-;237;240;227,15
04.02.2022;16:00;119,04;160,08;163,86;119,04;119,04;163,86;174,9;125,34;216,95;149,79;82,49;228,66;216,95;-;242,14;242,14;300,02
04.02.2022;17:00;128,44;172,71;196,31;128,44;128,44;196,31;196,31;129,28;215;144,39;125,36;224,96;215;-;279;279;305,59
04.02.2022;18:00;151,28;186,65;255,2;145,93;145,93;218,63;247;129,28;209,98;140,43;125;225,75;209,98;-;302,59;302,59;302,59
04.02.2022;19:00;119,27;163,64;215,42;119,27;119,27;233,34;180,9;125,38;214,98;139,21;50,11;227,63;174,5;-;280;280;280
