SLOT_START;GATE_CLOSURE_TIME;total;GERMANY_BLOCK_DEMAND_[MW];GERMANY_BLOCK_EXPORT_LIMIT_[MW];GERMANY_BLOCK_CORE_PORTION_[MW];BELGIUM_BLOCK_DEMAND_[MW];BELGIUM_BLOCK_EXPORT_LIMIT_[MW];BELGIUM_BLOCK_CORE_PORTION_[MW];FRANCE_BLOCK_DEMAND_[MW];FRANCE_BLOCK_EXPORT_LIMIT_[MW];FRANCE_BLOCK_CORE_PORTION_[MW];NETHERLANDS_BLOCK_DEMAND_[MW];NETHERLANDS_BLOCK_EXPORT_LIMIT_[MW];NETHERLANDS_BLOCK_CORE_PORTION_[MW];AUSTRIA_BLOCK_DEMAND_[MW];AUSTRIA_BLOCK_EXPORT_LIMIT_[MW];AUSTRIA_BLOCK_CORE_PORTION_[MW];SWITZERLAND_BLOCK_DEMAND_[MW];SWITZERLAND_BLOCK_EXPORT_LIMIT_[MW];SWITZERLAND_BLOCK_CORE_PORTION_[MW];SLOVENIA_BLOCK_DEMAND_[MW];SLOVENIA_BLOCK_EXPORT_LIMIT_[MW];SLOVENIA_BLOCK_CORE_PORTION_[MW];DENMARK_BLOCK_DEMAND_[MW];DENMARK_BLOCK_EXPORT_LIMIT_[MW];DENMARK_BLOCK_CORE_PORTION_[MW]
2020-07-16 02:00:00+00:00;2020-07-15 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-16 06:00:00+00:00;2020-07-15 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-16 10:00:00+00:00;2020-07-15 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-16 14:00:00+00:00;2020-07-15 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-16 18:00:00+00:00;2020-07-15 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-16 22:00:00+00:00;2020-07-16 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-17 02:00:00+00:00;2020-07-16 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-17 06:00:00+00:00;2020-07-16 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-17 10:00:00+00:00;2020-07-16 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-17 14:00:00+00:00;2020-07-16 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-17 18:00:00+00:00;2020-07-16 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-17 22:00:00+00:00;2020-07-17 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-18 02:00:00+00:00;2020-07-17 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-18 06:00:00+00:00;2020-07-17 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-18 10:00:00+00:00;2020-07-17 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-18 14:00:00+00:00;2020-07-17 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-18 18:00:00+00:00;2020-07-17 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-18 22:00:00+00:00;2020-07-18 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-19 02:00:00+00:00;2020-07-18 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-19 06:00:00+00:00;2020-07-18 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-19 10:00:00+00:00;2020-07-18 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-19 14:00:00+00:00;2020-07-18 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-19 18:00:00+00:00;2020-07-18 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-19 22:00:00+00:00;2020-07-19 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-20 02:00:00+00:00;2020-07-19 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-20 06:00:00+00:00;2020-07-19 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-20 10:00:00+00:00;2020-07-19 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-20 14:00:00+00:00;2020-07-19 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-20 18:00:00+00:00;2020-07-19 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-20 22:00:00+00:00;2020-07-20 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-21 02:00:00+00:00;2020-07-20 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-21 06:00:00+00:00;2020-07-20 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-21 10:00:00+00:00;2020-07-20 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-21 14:00:00+00:00;2020-07-20 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-21 18:00:00+00:00;2020-07-20 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-21 22:00:00+00:00;2020-07-21 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-22 02:00:00+00:00;2020-07-21 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-22 06:00:00+00:00;2020-07-21 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-22 10:00:00+00:00;2020-07-21 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-22 14:00:00+00:00;2020-07-21 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-22 18:00:00+00:00;2020-07-21 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-22 22:00:00+00:00;2020-07-22 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-23 02:00:00+00:00;2020-07-22 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-23 06:00:00+00:00;2020-07-22 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-23 10:00:00+00:00;2020-07-22 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-23 14:00:00+00:00;2020-07-22 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-23 18:00:00+00:00;2020-07-22 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-23 22:00:00+00:00;2020-07-23 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-24 02:00:00+00:00;2020-07-23 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-24 06:00:00+00:00;2020-07-23 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-24 10:00:00+00:00;2020-07-23 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-24 14:00:00+00:00;2020-07-23 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-24 18:00:00+00:00;2020-07-23 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-24 22:00:00+00:00;2020-07-24 06:00:00+00:00;1280.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;;;;;;;;;;;;
2020-07-25 02:00:00+00:00;2020-07-24 06:00:00+00:00;1280.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;;;;;;;;;;;;
2020-07-25 06:00:00+00:00;2020-07-24 06:00:00+00:00;1280.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;;;;;;;;;;;;
2020-07-25 10:00:00+00:00;2020-07-24 06:00:00+00:00;1280.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;;;;;;;;;;;;
2020-07-25 14:00:00+00:00;2020-07-24 06:00:00+00:00;1280.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;;;;;;;;;;;;
2020-07-25 18:00:00+00:00;2020-07-24 06:00:00+00:00;1280.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;;;;;;;;;;;;
2020-07-25 22:00:00+00:00;2020-07-25 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-26 02:00:00+00:00;2020-07-25 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-26 06:00:00+00:00;2020-07-25 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-26 10:00:00+00:00;2020-07-25 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-26 14:00:00+00:00;2020-07-25 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-26 18:00:00+00:00;2020-07-25 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-26 22:00:00+00:00;2020-07-26 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-27 02:00:00+00:00;2020-07-26 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-27 06:00:00+00:00;2020-07-26 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-27 10:00:00+00:00;2020-07-26 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-27 14:00:00+00:00;2020-07-26 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-27 18:00:00+00:00;2020-07-26 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-27 22:00:00+00:00;2020-07-27 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-28 02:00:00+00:00;2020-07-27 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-28 06:00:00+00:00;2020-07-27 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-28 10:00:00+00:00;2020-07-27 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-28 14:00:00+00:00;2020-07-27 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-28 18:00:00+00:00;2020-07-27 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-28 22:00:00+00:00;2020-07-28 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-29 02:00:00+00:00;2020-07-28 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-29 06:00:00+00:00;2020-07-28 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-29 10:00:00+00:00;2020-07-28 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-29 14:00:00+00:00;2020-07-28 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-29 18:00:00+00:00;2020-07-28 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-29 22:00:00+00:00;2020-07-29 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-30 02:00:00+00:00;2020-07-29 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-30 06:00:00+00:00;2020-07-29 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-30 10:00:00+00:00;2020-07-29 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-30 14:00:00+00:00;2020-07-29 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-30 18:00:00+00:00;2020-07-29 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-30 22:00:00+00:00;2020-07-30 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-31 02:00:00+00:00;2020-07-30 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-31 06:00:00+00:00;2020-07-30 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-31 10:00:00+00:00;2020-07-30 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-31 14:00:00+00:00;2020-07-30 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-31 18:00:00+00:00;2020-07-30 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-07-31 22:00:00+00:00;2020-07-31 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-01 02:00:00+00:00;2020-07-31 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-01 06:00:00+00:00;2020-07-31 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-01 10:00:00+00:00;2020-07-31 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-01 14:00:00+00:00;2020-07-31 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-01 18:00:00+00:00;2020-07-31 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-01 22:00:00+00:00;2020-08-01 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-02 02:00:00+00:00;2020-08-01 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-02 06:00:00+00:00;2020-08-01 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-02 10:00:00+00:00;2020-08-01 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-02 14:00:00+00:00;2020-08-01 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-02 18:00:00+00:00;2020-08-01 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-02 22:00:00+00:00;2020-08-02 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-03 02:00:00+00:00;2020-08-02 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-03 06:00:00+00:00;2020-08-02 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-03 10:00:00+00:00;2020-08-02 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-03 14:00:00+00:00;2020-08-02 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-03 18:00:00+00:00;2020-08-02 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
2020-08-03 22:00:00+00:00;2020-08-03 06:00:00+00:00;1413.0;573.0;171.0;172.0;78.0;100.0;24.0;516.0;154.0;155.0;113.0;100.0;34.0;68.0;100.0;21.0;65.0;100.0;20.0;;;;;;
