SLOT_START;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_DEMAND_[MW];AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_IMPORT(-)_EXPORT(+)_[MW];BE_DEMAND_[MW];BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BE_IMPORT(-)_EXPORT(+)_[MW];CH_DEMAND_[MW];CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CH_IMPORT(-)_EXPORT(+)_[MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW];FR_DEMAND_[MW];FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FR_IMPORT(-)_EXPORT(+)_[MW];NL_DEMAND_[MW];NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NL_IMPORT(-)_EXPORT(+)_[MW];SI_DEMAND_[MW];SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SI_IMPORT(-)_EXPORT(+)_[MW];DK_DEMAND_[MW];DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DK_IMPORT(-)_EXPORT(+)_[MW]
2020-10-17 14:00:00+00:00;19.0;68.0;19.0;26.0;78.0;39.5;-54.0;65.0;19.0;0.0;573.0;19.0;-52.0;516.0;15.64;154.0;113.0;152.15;-74.0;-;-;-;-;-;-
2020-10-17 18:00:00+00:00;26.37;68.0;26.37;11.0;78.0;26.37;-47.0;65.0;26.37;33.0;573.0;26.37;1.0;516.0;26.37;85.0;113.0;130.64;-74.0;-;-;-;-;-;-
2020-10-17 22:00:00+00:00;19.87;68.0;19.87;3.0;78.0;41.57;-54.0;65.0;19.87;6.0;573.0;19.87;-34.0;516.0;11.0;154.0;113.0;169.97;-75.0;-;-;-;-;-;-
2020-10-18 02:00:00+00:00;26.0;68.0;26.0;24.0;78.0;33.78;-54.0;65.0;26.0;34.0;573.0;26.0;-83.0;516.0;11.0;154.0;113.0;143.56;-75.0;-;-;-;-;-;-
2020-10-18 06:00:00+00:00;16.7;68.0;16.7;6.0;78.0;71.66;-54.0;65.0;16.7;-18.0;573.0;16.7;-13.0;516.0;11.0;154.0;113.0;159.46;-75.0;-;-;-;-;-;-
2020-10-18 10:00:00+00:00;19.4;68.0;19.4;6.0;78.0;40.62;-54.0;65.0;19.4;0.0;573.0;19.4;-31.0;516.0;12.48;154.0;113.0;179.16;-75.0;-;-;-;-;-;-
2020-10-18 14:00:00+00:00;17.02;68.0;17.02;24.0;78.0;47.71;-54.0;65.0;17.02;0.0;573.0;17.02;-22.0;516.0;17.02;109.0;113.0;150.0;-57.0;-;-;-;-;-;-
2020-10-18 18:00:00+00:00;15.83;68.0;15.83;20.0;78.0;28.28;-54.0;65.0;15.83;-11.0;573.0;15.83;-34.0;516.0;11.0;154.0;113.0;116.67;-75.0;-;-;-;-;-;-
2020-10-18 22:00:00+00:00;16.92;68.0;16.92;0.0;78.0;50.84;-54.0;65.0;16.92;18.0;573.0;16.92;-35.0;516.0;16.92;146.0;113.0;178.52;-75.0;-;-;-;-;-;-
2020-10-19 02:00:00+00:00;20.3;68.0;20.3;23.0;78.0;35.49;-54.0;65.0;20.3;10.0;573.0;20.3;-50.0;516.0;20.3;146.0;113.0;135.61;-75.0;-;-;-;-;-;-
2020-10-19 06:00:00+00:00;16.0;68.0;16.0;-12.0;78.0;66.92;-54.0;65.0;16.0;39.0;573.0;16.0;-48.0;516.0;11.0;154.0;113.0;16.0;-79.0;-;-;-;-;-;-
2020-10-19 10:00:00+00:00;27.0;68.0;27.0;30.0;78.0;36.04;-54.0;65.0;27.0;49.0;573.0;27.0;-42.0;516.0;27.0;96.0;113.0;27.0;-79.0;-;-;-;-;-;-
2020-10-19 14:00:00+00:00;25.76;68.0;25.76;26.0;78.0;47.79;-54.0;65.0;25.76;21.0;573.0;25.76;-45.0;516.0;25.76;131.0;113.0;25.76;-79.0;-;-;-;-;-;-
2020-10-19 18:00:00+00:00;24.89;68.0;24.89;31.0;78.0;30.21;-54.0;65.0;24.89;45.0;573.0;24.89;-49.0;516.0;24.89;106.0;113.0;24.89;-79.0;-;-;-;-;-;-
2020-10-19 22:00:00+00:00;29.0;68.0;29.0;30.0;78.0;60.1;-54.0;65.0;29.0;30.0;573.0;29.0;-60.0;516.0;29.0;125.0;113.0;165.37;-71.0;-;-;-;-;-;-
2020-10-20 02:00:00+00:00;19.3;68.0;19.3;26.0;78.0;37.19;-54.0;65.0;19.3;20.0;573.0;19.3;-72.0;516.0;19.3;151.0;113.0;150.56;-71.0;-;-;-;-;-;-
2020-10-20 06:00:00+00:00;20.52;68.0;20.52;26.0;78.0;62.18;-54.0;65.0;20.52;38.0;573.0;20.52;-53.0;516.0;20.52;114.0;113.0;157.78;-71.0;-;-;-;-;-;-
2020-10-20 10:00:00+00:00;27.92;68.0;27.92;33.0;78.0;31.46;-54.0;65.0;27.92;26.0;573.0;27.92;-20.0;516.0;27.92;73.0;113.0;132.66;-58.0;-;-;-;-;-;-
2020-10-20 14:00:00+00:00;23.56;68.0;23.56;36.0;78.0;47.86;-54.0;65.0;23.56;38.0;573.0;23.56;-53.0;516.0;23.56;104.0;113.0;155.82;-71.0;-;-;-;-;-;-
2020-10-20 18:00:00+00:00;34.0;68.0;34.0;37.0;78.0;34.0;-49.0;65.0;34.0;24.0;573.0;34.0;-25.0;516.0;34.0;84.0;113.0;119.78;-71.0;-;-;-;-;-;-
2020-10-20 22:00:00+00:00;35.08;68.0;35.08;14.0;78.0;74.06;-54.0;65.0;35.08;24.0;573.0;35.08;-52.0;516.0;35.08;139.0;113.0;165.02;-71.0;-;-;-;-;-;-
2020-10-21 02:00:00+00:00;31.88;68.0;31.88;20.0;78.0;50.95;-54.0;65.0;31.88;19.0;573.0;31.88;-45.0;516.0;31.88;131.0;113.0;150.8;-71.0;-;-;-;-;-;-
2020-10-21 06:00:00+00:00;33.0;68.0;33.0;18.0;78.0;52.69;-54.0;65.0;33.0;53.0;573.0;33.0;-40.0;516.0;33.0;94.0;113.0;161.32;-71.0;-;-;-;-;-;-
2020-10-21 10:00:00+00:00;29.0;68.0;29.0;18.0;78.0;37.98;-54.0;65.0;29.0;25.0;573.0;29.0;-16.0;516.0;29.0;98.0;113.0;181.53;-71.0;-;-;-;-;-;-
2020-10-21 14:00:00+00:00;30.0;68.0;30.0;17.0;78.0;40.99;-54.0;65.0;30.0;36.0;573.0;30.0;-46.0;516.0;30.0;118.0;113.0;176.21;-71.0;-;-;-;-;-;-
2020-10-21 18:00:00+00:00;43.0;68.0;43.0;18.0;78.0;43.0;-49.0;65.0;43.0;36.0;573.0;43.0;-54.0;516.0;43.0;120.0;113.0;114.7;-71.0;-;-;-;-;-;-
2020-10-21 22:00:00+00:00;65.89;68.0;65.89;52.0;78.0;80.43;-54.0;65.0;65.89;51.0;573.0;65.89;-128.0;516.0;31.72;154.0;113.0;179.69;-71.0;-;-;-;-;-;-
2020-10-22 02:00:00+00:00;47.52;68.0;47.52;19.0;78.0;52.93;-54.0;65.0;47.52;29.0;573.0;47.52;-77.0;516.0;41.72;154.0;113.0;134.07;-71.0;-;-;-;-;-;-
2020-10-22 06:00:00+00:00;30.64;68.0;30.64;31.0;78.0;47.08;-54.0;65.0;30.64;82.0;573.0;30.64;-45.0;516.0;30.64;57.0;113.0;155.58;-71.0;-;-;-;-;-;-
2020-10-22 10:00:00+00:00;35.04;68.0;35.04;22.0;78.0;48.0;-54.0;65.0;35.04;83.0;573.0;35.04;-9.0;516.0;35.04;16.0;113.0;79.23;-58.0;-;-;-;-;-;-
2020-10-22 14:00:00+00:00;36.0;68.0;36.0;36.0;78.0;38.08;-54.0;65.0;35.57;100.0;573.0;36.0;-29.0;516.0;36.0;18.0;113.0;152.21;-71.0;-;-;-;-;-;-
2020-10-22 18:00:00+00:00;38.0;68.0;38.0;23.0;78.0;38.0;-49.0;65.0;38.0;60.0;573.0;38.0;-3.0;516.0;38.0;40.0;113.0;130.73;-71.0;-;-;-;-;-;-
2020-10-22 22:00:00+00:00;25.0;68.0;25.0;4.0;78.0;93.39;-54.0;65.0;25.0;24.0;573.0;25.0;-57.0;516.0;22.92;154.0;113.0;174.44;-71.0;-;-;-;-;-;-
2020-10-23 02:00:00+00:00;34.16;68.0;34.16;15.0;78.0;58.45;-54.0;65.0;34.16;23.0;573.0;34.16;-22.0;516.0;34.16;109.0;113.0;132.63;-71.0;-;-;-;-;-;-
2020-10-23 06:00:00+00:00;20.99;68.0;20.99;13.0;78.0;20.99;-54.0;65.0;20.99;33.0;573.0;20.99;-47.0;516.0;20.99;127.0;113.0;153.21;-72.0;-;-;-;-;-;-
2020-10-23 10:00:00+00:00;25.04;68.0;25.04;14.0;78.0;25.04;-54.0;65.0;25.04;71.0;573.0;25.04;-25.0;516.0;25.04;52.0;113.0;150.92;-58.0;-;-;-;-;-;-
2020-10-23 14:00:00+00:00;28.12;68.0;28.12;29.0;78.0;33.53;-54.0;65.0;28.12;80.0;573.0;28.12;-44.0;516.0;28.12;60.0;113.0;165.06;-71.0;-;-;-;-;-;-
2020-10-23 18:00:00+00:00;40.0;68.0;40.0;43.0;78.0;40.0;-49.0;65.0;40.0;56.0;573.0;40.0;-10.0;516.0;40.0;31.0;113.0;121.88;-71.0;-;-;-;-;-;-
2020-10-23 22:00:00+00:00;34.68;68.0;34.68;18.0;78.0;112.66;-54.0;65.0;34.68;24.0;573.0;34.68;-52.0;516.0;34.68;135.0;113.0;166.65;-71.0;-;-;-;-;-;-
2020-10-24 02:00:00+00:00;33.84;68.0;33.84;24.0;78.0;76.13;-54.0;65.0;33.84;25.0;573.0;33.84;-55.0;516.0;33.84;131.0;113.0;138.35;-71.0;-;-;-;-;-;-
2020-10-24 06:00:00+00:00;43.56;68.0;43.56;22.0;78.0;53.14;-54.0;65.0;43.56;43.0;573.0;43.56;-34.0;516.0;43.56;94.0;113.0;162.11;-71.0;-;-;-;-;-;-
2020-10-24 10:00:00+00:00;41.52;68.0;41.52;19.0;78.0;59.49;-54.0;65.0;41.52;34.0;573.0;41.52;-72.0;516.0;41.52;144.0;113.0;170.66;-71.0;-;-;-;-;-;-
2020-10-24 14:00:00+00:00;35.4;68.0;35.4;15.0;78.0;43.34;-54.0;65.0;35.4;34.0;573.0;35.4;-53.0;516.0;35.4;129.0;113.0;179.21;-71.0;-;-;-;-;-;-
2020-10-24 18:00:00+00:00;32.0;68.0;32.0;10.0;78.0;33.4;-54.0;65.0;32.0;26.0;573.0;32.0;-63.0;516.0;32.0;152.0;113.0;111.66;-71.0;-;-;-;-;-;-
2020-10-24 22:00:00+00:00;93.31;68.0;93.31;53.0;78.0;132.17;-54.0;65.0;93.31;41.0;573.0;93.31;-109.0;516.0;29.92;154.0;113.0;170.27;-74.0;-;-;-;-;-;-
2020-10-25 03:00:00+00:00;107.5;68.0;107.5;48.0;78.0;107.5;-49.0;65.0;107.5;44.0;573.0;107.5;-123.0;516.0;23.4;154.0;113.0;174.41;-74.0;-;-;-;-;-;-
2020-10-25 07:00:00+00:00;55.6;68.0;55.6;37.0;78.0;74.83;-54.0;65.0;55.6;44.0;573.0;55.6;-107.0;516.0;31.4;154.0;113.0;148.83;-74.0;-;-;-;-;-;-
2020-10-25 11:00:00+00:00;66.0;68.0;66.0;48.0;78.0;79.17;-54.0;65.0;66.0;40.0;573.0;66.0;-114.0;516.0;27.32;154.0;113.0;124.82;-74.0;-;-;-;-;-;-
2020-10-25 15:00:00+00:00;56.84;68.0;56.84;62.0;78.0;61.14;-54.0;65.0;56.84;42.0;573.0;56.84;-73.0;516.0;56.84;97.0;113.0;147.23;-74.0;-;-;-;-;-;-
2020-10-25 19:00:00+00:00;53.52;68.0;53.52;38.0;78.0;53.52;-49.0;65.0;53.52;34.0;573.0;53.52;-19.0;516.0;53.52;70.0;113.0;173.83;-74.0;-;-;-;-;-;-
2020-10-25 23:00:00+00:00;31.58;68.0;31.58;14.0;78.0;126.53;-54.0;65.0;31.58;10.0;573.0;31.58;-50.0;516.0;22.88;154.0;113.0;173.3;-74.0;-;-;-;-;-;-
2020-10-26 03:00:00+00:00;48.56;68.0;48.56;26.0;78.0;98.93;-54.0;65.0;48.56;38.0;573.0;48.56;17.0;516.0;48.56;49.0;113.0;144.22;-74.0;-;-;-;-;-;-
2020-10-26 07:00:00+00:00;46.92;68.0;46.92;73.0;78.0;70.22;-54.0;65.0;36.24;101.0;573.0;46.92;-32.0;516.0;46.92;-29.0;113.0;152.06;-58.0;-;-;-;-;-;-
2020-10-26 11:00:00+00:00;45.32;68.0;45.32;76.0;78.0;79.15;-54.0;65.0;45.32;83.0;573.0;45.32;-12.0;516.0;45.32;-17.0;113.0;184.55;-74.0;-;-;-;-;-;-
2020-10-26 15:00:00+00:00;33.0;68.0;33.0;29.0;78.0;55.82;-54.0;65.0;33.0;67.0;573.0;33.0;-33.0;516.0;33.0;65.0;113.0;160.84;-74.0;-;-;-;-;-;-
2020-10-26 19:00:00+00:00;43.86;68.0;43.86;25.0;78.0;61.71;-54.0;65.0;43.86;91.0;573.0;43.86;-29.0;516.0;43.86;41.0;113.0;121.18;-74.0;-;-;-;-;-;-
2020-10-26 23:00:00+00:00;35.31;68.0;35.31;18.0;78.0;120.88;-54.0;65.0;35.31;37.0;573.0;35.31;0.0;516.0;35.31;74.0;113.0;166.71;-74.0;-;-;-;-;-;-
2020-10-27 03:00:00+00:00;34.12;68.0;34.12;21.0;78.0;103.2;-54.0;65.0;34.12;6.0;573.0;34.12;-16.0;516.0;34.12;117.0;113.0;147.78;-74.0;-;-;-;-;-;-
2020-10-27 07:00:00+00:00;25.0;68.0;25.0;9.0;78.0;65.6;-54.0;65.0;25.0;55.0;573.0;25.0;-68.0;516.0;25.0;119.0;113.0;158.05;-61.0;-;-;-;-;-;-
2020-10-27 11:00:00+00:00;42.17;68.0;42.17;45.0;78.0;79.12;-54.0;65.0;42.17;57.0;573.0;42.17;-48.0;516.0;42.17;71.0;113.0;154.33;-71.0;-;-;-;-;-;-
2020-10-27 15:00:00+00:00;25.0;68.0;25.0;49.0;78.0;50.51;-54.0;65.0;25.0;34.0;573.0;25.0;-69.0;516.0;25.0;111.0;113.0;155.68;-71.0;-;-;-;-;-;-
2020-10-27 19:00:00+00:00;40.41;68.0;40.41;21.0;78.0;73.97;-54.0;65.0;40.41;77.0;573.0;40.41;-8.0;516.0;40.41;39.0;113.0;136.07;-74.0;-;-;-;-;-;-
2020-10-27 23:00:00+00:00;52.8;68.0;52.8;30.0;78.0;108.75;-54.0;65.0;52.8;45.0;573.0;52.8;-77.0;516.0;52.8;130.0;113.0;179.02;-74.0;-;-;-;-;-;-
2020-10-28 03:00:00+00:00;39.0;68.0;39.0;15.0;78.0;94.79;-54.0;65.0;39.0;10.0;573.0;39.0;4.0;516.0;39.0;99.0;113.0;150.13;-74.0;-;-;-;-;-;-
2020-10-28 07:00:00+00:00;30.37;68.0;30.37;44.0;78.0;66.93;-54.0;65.0;30.37;70.0;573.0;30.37;-29.0;516.0;30.37;44.0;113.0;155.32;-75.0;-;-;-;-;-;-
2020-10-28 11:00:00+00:00;39.0;68.0;39.0;45.0;78.0;77.14;-54.0;65.0;39.0;36.0;573.0;39.0;-14.0;516.0;39.0;62.0;113.0;178.8;-75.0;-;-;-;-;-;-
2020-10-28 15:00:00+00:00;33.24;68.0;33.24;44.0;78.0;52.03;-54.0;65.0;33.24;55.0;573.0;33.24;-6.0;516.0;33.24;36.0;113.0;147.21;-75.0;-;-;-;-;-;-
2020-10-28 19:00:00+00:00;36.6;68.0;36.6;15.0;78.0;72.56;-54.0;65.0;36.6;38.0;573.0;36.6;7.0;516.0;36.6;68.0;113.0;136.22;-74.0;-;-;-;-;-;-
2020-10-28 23:00:00+00:00;51.0;68.0;51.0;22.0;78.0;110.38;-54.0;65.0;51.0;31.0;573.0;51.0;-70.0;516.0;51.0;150.0;113.0;51.0;-79.0;-;-;-;-;-;-
2020-10-29 03:00:00+00:00;42.0;68.0;42.0;14.0;78.0;104.66;-54.0;65.0;42.0;-1.0;573.0;42.0;17.0;516.0;42.0;103.0;113.0;42.0;-79.0;-;-;-;-;-;-
2020-10-29 07:00:00+00:00;32.82;68.0;32.82;23.0;78.0;63.97;-54.0;65.0;32.82;69.0;573.0;32.82;-10.0;516.0;32.82;51.0;113.0;159.67;-79.0;-;-;-;-;-;-
2020-10-29 11:00:00+00:00;39.0;68.0;39.0;24.0;78.0;67.41;-54.0;65.0;39.0;20.0;573.0;39.0;-28.0;516.0;39.0;111.0;113.0;150.0;-73.0;-;-;-;-;-;-
2020-10-29 15:00:00+00:00;20.74;68.0;20.74;42.0;78.0;55.51;-54.0;65.0;20.74;5.0;573.0;20.74;-74.0;516.0;13.08;154.0;113.0;150.0;-73.0;-;-;-;-;-;-
2020-10-29 19:00:00+00:00;37.0;68.0;37.0;17.0;78.0;78.76;-54.0;65.0;37.0;29.0;573.0;37.0;18.0;516.0;37.0;69.0;113.0;37.0;-79.0;-;-;-;-;-;-
2020-10-29 23:00:00+00:00;44.0;68.0;44.0;23.0;78.0;44.0;-54.0;65.0;44.0;13.0;573.0;44.0;-66.0;516.0;35.2;154.0;113.0;164.3;-70.0;-;-;-;-;-;-
2020-10-30 03:00:00+00:00;41.48;68.0;41.48;29.0;78.0;41.48;-54.0;65.0;41.48;10.0;573.0;41.48;-10.0;516.0;41.48;95.0;113.0;136.49;-70.0;-;-;-;-;-;-
2020-10-30 07:00:00+00:00;34.9;68.0;34.9;54.0;78.0;34.9;-54.0;65.0;34.9;82.0;573.0;34.9;-50.0;516.0;34.9;25.0;113.0;150.06;-56.0;-;-;-;-;-;-
2020-10-30 11:00:00+00:00;43.92;68.0;43.92;59.0;78.0;43.92;-54.0;65.0;43.92;43.0;573.0;43.92;18.0;516.0;43.92;0.0;113.0;150.0;-66.0;-;-;-;-;-;-
2020-10-30 15:00:00+00:00;40.28;68.0;40.28;73.0;78.0;40.28;-54.0;65.0;30.2;100.0;573.0;40.28;-28.0;516.0;40.28;-25.0;113.0;150.0;-66.0;-;-;-;-;-;-
2020-10-30 19:00:00+00:00;43.0;68.0;43.0;35.0;78.0;43.0;-54.0;65.0;43.0;33.0;573.0;43.0;14.0;516.0;43.0;38.0;113.0;212.05;-66.0;-;-;-;-;-;-
2020-10-30 23:00:00+00:00;29.6;68.0;29.6;21.0;78.0;115.33;-54.0;65.0;29.6;8.0;573.0;29.6;-28.0;516.0;29.6;123.0;113.0;165.42;-70.0;-;-;-;-;-;-
2020-10-31 03:00:00+00:00;32.69;68.0;32.69;24.0;78.0;105.55;-54.0;65.0;32.69;6.0;573.0;32.69;-12.0;516.0;32.69;106.0;113.0;134.02;-70.0;-;-;-;-;-;-
2020-10-31 07:00:00+00:00;41.92;68.0;41.92;31.0;78.0;54.25;-54.0;65.0;41.92;13.0;573.0;41.92;42.0;516.0;41.92;38.0;113.0;162.66;-70.0;-;-;-;-;-;-
2020-10-31 11:00:00+00:00;42.0;68.0;42.0;34.0;78.0;63.82;-54.0;65.0;42.0;12.0;573.0;42.0;38.0;516.0;42.0;40.0;113.0;177.44;-70.0;-;-;-;-;-;-
2020-10-31 15:00:00+00:00;26.2;68.0;26.2;24.0;78.0;47.83;-54.0;65.0;26.2;6.0;573.0;26.2;-37.0;516.0;26.2;131.0;113.0;141.56;-70.0;-;-;-;-;-;-
2020-10-31 19:00:00+00:00;43.39;68.0;43.39;28.0;78.0;80.86;-54.0;65.0;43.39;22.0;573.0;43.39;-36.0;516.0;43.39;110.0;113.0;134.87;-70.0;-;-;-;-;-;-
2020-10-31 23:00:00+00:00;44.0;68.0;44.0;0.0;78.0;103.84;-54.0;65.0;44.0;21.0;573.0;44.0;-50.0;516.0;29.12;154.0;113.0;273.49;-71.0;-;-;-;-;-;-
2020-11-01 03:00:00+00:00;54.0;68.0;54.0;12.0;78.0;94.93;-54.0;65.0;54.0;25.0;573.0;54.0;-66.0;516.0;41.08;154.0;113.0;237.14;-71.0;-;-;-;-;-;-
2020-11-01 07:00:00+00:00;39.0;68.0;39.0;0.0;78.0;48.08;-54.0;65.0;39.0;22.0;573.0;39.0;-51.0;516.0;24.08;154.0;113.0;210.91;-71.0;-;-;-;-;-;-
2020-11-01 11:00:00+00:00;55.15;68.0;55.15;12.0;78.0;58.86;-54.0;65.0;55.15;32.0;573.0;55.15;-73.0;516.0;28.6;154.0;113.0;195.0;-71.0;-;-;-;-;-;-
2020-11-01 15:00:00+00:00;38.0;68.0;38.0;7.0;78.0;49.06;-54.0;65.0;38.0;23.0;573.0;38.0;-59.0;516.0;26.76;154.0;113.0;194.15;-71.0;-;-;-;-;-;-
2020-11-01 19:00:00+00:00;42.18;68.0;42.18;0.0;78.0;77.68;-54.0;65.0;42.18;18.0;573.0;42.18;-47.0;516.0;27.44;154.0;113.0;238.16;-71.0;-;-;-;-;-;-
2020-11-01 23:00:00+00:00;62.16;68.0;62.16;46.0;78.0;127.34;-54.0;65.0;62.16;31.0;573.0;62.16;-90.0;516.0;62.16;138.0;113.0;264.96;-71.0;-;-;-;-;-;-
2020-11-02 03:00:00+00:00;60.0;68.0;60.0;54.0;78.0;109.01;-54.0;65.0;60.0;25.0;573.0;60.0;-85.0;516.0;60.0;131.0;113.0;230.74;-71.0;-;-;-;-;-;-
2020-11-02 07:00:00+00:00;26.66;68.0;26.66;14.0;78.0;45.07;-54.0;65.0;26.66;0.0;573.0;26.66;-38.0;516.0;26.66;149.0;113.0;163.82;-71.0;-;-;-;-;-;-
2020-11-02 11:00:00+00:00;31.92;68.0;31.92;40.0;78.0;58.83;-54.0;65.0;31.92;2.0;573.0;31.92;-82.0;516.0;11.12;154.0;113.0;153.51;-60.0;-;-;-;-;-;-
2020-11-02 15:00:00+00:00;30.4;68.0;30.4;42.0;78.0;50.12;-54.0;65.0;30.4;7.0;573.0;30.4;-78.0;516.0;11.0;154.0;113.0;145.89;-71.0;-;-;-;-;-;-
2020-11-02 19:00:00+00:00;31.37;68.0;31.37;23.0;78.0;77.03;-54.0;65.0;31.37;5.0;573.0;31.37;-57.0;516.0;11.0;154.0;113.0;123.11;-71.0;-;-;-;-;-;-
2020-11-02 23:00:00+00:00;46.0;68.0;46.0;24.0;78.0;138.43;-54.0;65.0;46.0;20.0;573.0;46.0;-73.0;516.0;43.52;154.0;113.0;165.45;-71.0;-;-;-;-;-;-
2020-11-03 03:00:00+00:00;34.52;68.0;34.52;16.0;78.0;114.9;-54.0;65.0;34.52;11.0;573.0;34.52;-56.0;516.0;15.24;154.0;113.0;139.47;-71.0;-;-;-;-;-;-
2020-11-03 07:00:00+00:00;31.27;68.0;31.27;50.0;78.0;41.06;-54.0;65.0;29.1;100.0;573.0;31.27;-36.0;516.0;31.27;-3.0;113.0;150.0;-57.0;-;-;-;-;-;-
2020-11-03 11:00:00+00:00;35.49;68.0;35.49;61.0;78.0;52.47;-54.0;65.0;35.49;72.0;573.0;35.49;38.0;516.0;35.49;-57.0;113.0;170.59;-60.0;-;-;-;-;-;-
2020-11-03 15:00:00+00:00;29.65;68.0;29.65;35.0;78.0;45.94;-54.0;65.0;24.09;100.0;573.0;29.65;-13.0;516.0;29.65;4.0;113.0;141.11;-71.0;-;-;-;-;-;-
2020-11-03 19:00:00+00:00;28.64;68.0;28.64;23.0;78.0;80.75;-54.0;65.0;28.64;17.0;573.0;28.64;-43.0;516.0;28.64;128.0;113.0;144.4;-71.0;-;-;-;-;-;-
2020-11-03 23:00:00+00:00;42.0;68.0;42.0;24.0;78.0;151.46;-54.0;65.0;42.0;17.0;573.0;42.0;-70.0;516.0;34.12;154.0;113.0;177.91;-71.0;-;-;-;-;-;-
2020-11-04 03:00:00+00:00;35.72;68.0;35.72;27.0;78.0;117.2;-54.0;65.0;35.72;26.0;573.0;35.72;-82.0;516.0;32.4;154.0;113.0;137.74;-71.0;-;-;-;-;-;-
2020-11-04 07:00:00+00:00;20.4;68.0;20.4;7.0;78.0;45.07;-54.0;65.0;20.4;27.0;573.0;20.4;-63.0;516.0;20.4;154.0;113.0;145.26;-71.0;-;-;-;-;-;-
2020-11-04 11:00:00+00:00;21.24;68.0;21.24;6.0;78.0;54.03;-54.0;65.0;21.24;12.0;573.0;21.24;-62.0;516.0;21.24;154.0;113.0;154.72;-56.0;-;-;-;-;-;-
2020-11-04 15:00:00+00:00;20.84;68.0;20.84;-4.0;78.0;59.77;-54.0;65.0;20.84;22.0;573.0;20.84;-59.0;516.0;16.36;154.0;113.0;140.0;-59.0;-;-;-;-;-;-
2020-11-04 19:00:00+00:00;26.64;68.0;26.64;29.0;78.0;79.33;-54.0;65.0;26.64;21.0;573.0;26.64;-54.0;516.0;26.64;117.0;113.0;143.0;-59.0;-;-;-;-;-;-
2020-11-04 23:00:00+00:00;21.0;68.0;21.0;5.0;78.0;146.61;-54.0;65.0;21.0;5.0;573.0;21.0;-40.0;516.0;6.16;154.0;113.0;485.0;-70.0;-;-;-;-;-;-
2020-11-05 03:00:00+00:00;28.05;68.0;28.05;13.0;78.0;105.83;-54.0;65.0;28.05;8.0;573.0;28.05;-51.0;516.0;11.0;154.0;113.0;485.0;-70.0;-;-;-;-;-;-
2020-11-05 07:00:00+00:00;31.88;68.0;31.88;64.0;78.0;47.31;-54.0;65.0;23.51;101.0;573.0;31.88;-110.0;516.0;31.88;60.0;113.0;159.04;-60.0;-;-;-;-;-;-
2020-11-05 11:00:00+00:00;27.0;68.0;27.0;45.0;78.0;54.05;-54.0;65.0;25.63;100.0;573.0;27.0;-102.0;516.0;27.0;81.0;113.0;143.14;-70.0;-;-;-;-;-;-
2020-11-05 15:00:00+00:00;17.0;68.0;17.0;7.0;78.0;61.58;-54.0;65.0;17.0;68.0;573.0;17.0;-105.0;516.0;11.0;154.0;113.0;155.0;-70.0;-;-;-;-;-;-
2020-11-05 19:00:00+00:00;28.53;68.0;28.53;44.0;78.0;75.52;-54.0;65.0;28.53;63.0;573.0;28.53;-101.0;516.0;28.53;119.0;113.0;137.23;-70.0;-;-;-;-;-;-
2020-11-05 23:00:00+00:00;23.0;68.0;23.0;26.0;78.0;128.43;-54.0;65.0;23.0;7.0;573.0;23.0;-68.0;516.0;15.2;154.0;113.0;250.0;-65.0;-;-;-;-;-;-
2020-11-06 03:00:00+00:00;25.0;68.0;25.0;26.0;78.0;90.41;-54.0;65.0;25.0;31.0;573.0;25.0;-101.0;516.0;14.96;154.0;113.0;250.0;-56.0;-;-;-;-;-;-
2020-11-06 07:00:00+00:00;22.5;68.0;22.5;60.0;78.0;48.37;-54.0;65.0;22.5;99.0;573.0;22.5;-124.0;516.0;22.5;85.0;113.0;189.1;-65.0;-;-;-;-;-;-
2020-11-06 11:00:00+00:00;22.0;68.0;22.0;73.0;78.0;50.95;-54.0;65.0;22.0;78.0;573.0;22.0;-112.0;516.0;22.0;80.0;113.0;150.0;-65.0;-;-;-;-;-;-
2020-11-06 15:00:00+00:00;15.0;68.0;15.0;3.0;78.0;67.08;-54.0;65.0;15.0;35.0;573.0;15.0;-73.0;516.0;14.84;154.0;113.0;221.23;-65.0;-;-;-;-;-;-
2020-11-06 19:00:00+00:00;25.25;68.0;25.25;25.0;78.0;67.56;-54.0;65.0;25.25;56.0;573.0;25.25;-61.0;516.0;25.25;100.0;113.0;154.54;-65.0;-;-;-;-;-;-
2020-11-06 23:00:00+00:00;32.8;68.0;32.8;26.0;78.0;116.06;-54.0;65.0;32.8;35.0;573.0;32.8;-9.0;516.0;32.8;74.0;113.0;32.8;-71.0;-;-;-;-;-;-
2020-11-07 03:00:00+00:00;37.56;68.0;37.56;26.0;78.0;73.9;-54.0;65.0;37.56;35.0;573.0;37.56;-19.0;516.0;37.56;83.0;113.0;37.56;-71.0;-;-;-;-;-;-
